"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1850610183652987059","Sun Oct 27 18:47:05 +0000 2024","0","Dasar t0l0l. Lu pikir isu palestina bisa gede di negara barat karena didukung siapa? Ya LGBT grup. Lu muslim cuma gede di Asia ma Afrika doang. Lu ke negara barat cuma jadi minoritas ga bakal gede impact lu boikot Israel kalau orang kayak lu yang ngomong. Makanya bergaul.","1850610183652987059","","","in","Jakartans","0","0","0","https://x.com/masnooey/status/1850610183652987059","830993071491817474","masnooey"
"1850539524696547720","Sun Oct 27 14:06:18 +0000 2024","0","Adegan baru dari boikot terhadap Netanyahu dan serangan verbal terhadapnya karena menuntut kesepakatan dalam pidato peringatan bagi mereka yang terbunuh di tentara Israel. https://t.co/xIMvNwTFjD","1850539524696547720","","","in","","0","0","0","https://x.com/dzul_haq5/status/1850539524696547720","1609217017768472577","dzul_haq5"
"1850441464175890769","Sun Oct 27 14:02:31 +0000 2024","0","@HaziqShaf Dikesan..habis apa yang hang boleh buat? Hantar kapal? Boikot? Kenapa hang ni je yang suka benci orang Amerika Orang Israel Orang Saudi yg suka kawan dengan Israel Orang China yg pro Palestin Orang China Malaysia ...dan lain lain. Lain kata...tak bijak.","1850538571964526698","","HaziqShaf","in","Singapore","0","0","0","https://x.com/pak51271585/status/1850538571964526698","895960641046855680","pak51271585"
"1850145857729118557","Sun Oct 27 12:43:14 +0000 2024","0","@pikiran_rakyat Kasian nih PKS semenjak gabung KIM plus dapat jatah mentri walau hanya satu kemudian mau buat disneyland yang kita boikot gegara produk israel sekarang buat statement yang kacau pula","1850518618100191744","","pikiran_rakyat","in","Senayan, Jakarta, Indonesia","0","0","0","https://x.com/EtoHendarto/status/1850518618100191744","1711214184502013952","EtoHendarto"
"1850473168705601688","Sun Oct 27 12:22:42 +0000 2024","0","@thaiteanjmn Jaemin gw beli selusin ye ","1850513452269469704","","thaiteanjmn","in","","0","0","0","https://x.com/theycallme_gaez/status/1850513452269469704","1544186085408145408","theycallme_gaez"
"1850510910710063433","Sun Oct 27 12:12:36 +0000 2024","0","Dan tidakkah manusia itu memikirkan bahawa sesungguhnya Kami telah menciptakannya dahulu padahal sebelumnya dia belum wujud sama sekali? Quran (19:67) #FreePalestine #Antizionism #GazaGenocide #TaufanAlAqsa #AlAqsaStorm #Rafah #Boikotisrael #Yemen #GazaGenocide #columbiauni https://t.co/FdlMrBsCW3","1850510910710063433","https://pbs.twimg.com/media/Ga5V2VvaAAAHh-q.jpg","","in","","0","0","0","https://x.com/radhirazak_/status/1850510910710063433","1239915383760420864","radhirazak_"
"1850507830047998119","Sun Oct 27 12:00:22 +0000 2024","0","Pertahanan udara iran sangat cepat hadapi di bandingkan israel .. masyaAllah bombastis .... #iran #IsraelTerroristState #boikotisrael #boikot https://t.co/K0hwn38rel","1850507830047998119","https://pbs.twimg.com/ext_tw_video_thumb/1850507804605571072/pu/img/ZxccrZtYjOuRnrpH.jpg","","in","","0","0","0","https://x.com/elisha_m01/status/1850507830047998119","1829587436751724544","elisha_m01"
"1850488561877004363","Sun Oct 27 11:58:39 +0000 2024","1","@Anak__Ogi Brand ambassador nya Danone Aqua Aqua yg sedang di boikot karena produk pro Israel","1850507401298084090","","Anak__Ogi","in","","0","0","0","https://x.com/DS_yantie/status/1850507401298084090","1374686160748830724","DS_yantie"
"1850487213236146278","Sun Oct 27 10:38:26 +0000 2024","3"," Solidaritas untuk Palestina lawan dengan aksi boikot ekonomi Israel. #FreePalestine | Iran | Jawa Barat | Hybe https://t.co/qmdLxVyRzz","1850487213236146278","https://pbs.twimg.com/media/Ga5ATKtW8AAgZbl.jpg","","in","","0","0","2","https://x.com/dearakhirat/status/1850487213236146278","1747709018431279104","dearakhirat"
"1850486890400526583","Sun Oct 27 10:37:09 +0000 2024","3"," Saatnya berdiri dengan Palestina; aksi nyata lewat boikot produk pendukung Israel. #FreePalestine | Iran | Jawa Barat | Hybe https://t.co/PzOInko0Q4","1850486890400526583","https://pbs.twimg.com/media/Ga5AANZXcAA9Eeo.jpg","","in","","0","0","2","https://x.com/dearakhirat/status/1850486890400526583","1747709018431279104","dearakhirat"
